IMAGE,LABEL,DATE,YEAR,MONTH,DAY,TIME
brooksFalls/je_201708/bf_410/410-eating-a-salmon-while-634-popeye-looks-on-2_9238300772_o.jpg,bf_410,20100721,2010,7,21,201200
brooksFalls/bear_mon_201407/bf_410/P1140896.JPG,bf_410,20140625,2014,6,25,152532
brooksFalls/fa_2015_2016/bf_410/2015CF_four-ton-410_20351714318_o.jpg,bf_410,20150711,2015,7,11,153615
brooksFalls/bear_mon_201507/bf_410/P1200345.JPG,bf_410,20150702,2015,7,2,200556
brooksFalls/fa_2015_2016/bf_410/2015CF_four-ton-410_20514553242_o.jpg,bf_410,20150711,2015,7,11,153616
brooksFalls/ko_201709/bf_410/410 Early Summer-10.jpg,bf_410,20170621,2017,6,21,145233
brooksFalls/fa_2015_2016/bf_410/2016CF_four-ton-410_29302901756_o.jpg,bf_410,20160716,2016,7,16,144206
brooksFalls/bear_mon_201407/bf_410/P1140894.JPG,bf_410,20140625,2014,6,25,152518
brooksFalls/bear_mon_201607/bf_410/P1240386.JPG,bf_410,20160705,2016,7,5,210540
brooksFalls/nps_library_201709/bf_410/410_091803_3.jpg,bf_410,20030918,2003,9,18,190608
brooksFalls/fa_2015_2016/bf_410/2016CF_four-ton-410_29294457606_o.jpg,bf_410,20160711,2016,7,11,194839
brooksFalls/bear_mon_201407/bf_410/P1140948.JPG,bf_410,20140625,2014,6,25,201530
brooksFalls/ko_201709/bf_410/410 Early Summer-3.jpg,bf_410,20170621,2017,6,21,144725
brooksFalls/la_201705/bf_410/2016larinor_410_2634.jpg,bf_410,20160914,2016,9,14,181046
brooksFalls/nps_library_201709/bf_410/410_100104_03.jpg,bf_410,20041001,2004,10,1,142712
brooksFalls/nps_library_201709/bf_410/410_070603_4.jpg,bf_410,20030706,2003,7,6,151848
brooksFalls/bear_mon_201507/bf_410/P1200367.JPG,bf_410,20150702,2015,7,2,202527
brooksFalls/bear_mon_201507/bf_410/P1200083.JPG,bf_410,20150630,2015,6,30,150439
brooksFalls/nps_library_201709/bf_410/410_062204_02.jpg,bf_410,20040622,2004,6,22,151823
brooksFalls/bear_mon_201607/bf_410/P1230871.JPG,bf_410,20160627,2016,6,27,142049
brooksFalls/nps_library_201709/bf_410/410_090304_05.jpg,bf_410,20040903,2004,9,3,175910
brooksFalls/la_201705/bf_410/2016larinor_410_2633.jpg,bf_410,20160914,2016,9,14,181045
brooksFalls/fa_2015_2016/bf_410/2016CF_four-ton-410_29249288401_o.jpg,bf_410,20160711,2016,7,11,194814
brooksFalls/bear_mon_201607/bf_410/P1250470.JPG,bf_410,20160729,2016,7,29,203946
brooksFalls/ko_201709/bf_410/410 Early Summer-5.jpg,bf_410,20170621,2017,6,21,144744
brooksFalls/ko_201709/bf_410/410 Fall-1.jpg,bf_410,20160930,2016,9,30,222345
brooksFalls/la_201705/bf_410/2016larinor_410_2655.jpg,bf_410,20160914,2016,9,14,181116
brooksFalls/bear_mon_201507/bf_410/P1210080.JPG,bf_410,20150716,2015,7,16,152135
brooksFalls/la_201705/bf_410/2016larinor_410_2643.jpg,bf_410,20160914,2016,9,14,181105
brooksFalls/je_201708/bf_410/410_14701875451_o.jpg,bf_410,20140719,2014,7,19,175116
brooksFalls/fa_2015_2016/bf_410/2016CF_four-ton-410_28705927633_o.jpg,bf_410,20160710,2016,7,10,182629
brooksFalls/bear_mon_201607/bf_410/P1230873.JPG,bf_410,20160627,2016,6,27,143058
brooksFalls/fa_2015_2016/bf_410/2016CF_four-ton-410_28705539374_o.jpg,bf_410,20160712,2016,7,12,135647
brooksFalls/bear_mon_201607/bf_410/P1240383.JPG,bf_410,20160705,2016,7,5,210530
brooksFalls/bear_mon_201507/bf_410/P1200076.JPG,bf_410,20150630,2015,6,30,144934
brooksFalls/la_201705/bf_410/2016larinor_410_2638.jpg,bf_410,20160914,2016,9,14,181055
brooksFalls/bear_mon_201609/bf_410/P1260684.JPG,bf_410,20160916,2016,9,16,91114
brooksFalls/bear_mon_201509/bf_410/P1220982.JPG,bf_410,20150919,2015,9,19,142256
brooksFalls/nps_library_201709/bf_410/410_092304_02.jpg,bf_410,20040921,2004,9,21,182303
brooksFalls/bear_mon_201507/bf_410/P1200346.JPG,bf_410,20150702,2015,7,2,200604
brooksFalls/la_201705/bf_410/2016larinor_410_2609.jpg,bf_410,20160914,2016,9,14,181021
brooksFalls/nps_library_201709/bf_410/410_070603_3.jpg,bf_410,20030706,2003,7,6,151839
brooksFalls/an_201708/bf_410/28330699113_a7a6a439ce_k.jpg,bf_410,0,0,0,0,0
brooksFalls/la_201705/bf_410/2016larinor_410_2642.jpg,bf_410,20160914,2016,9,14,181105
brooksFalls/nps_library_201709/bf_410/410_092703_1.jpg,bf_410,20030927,2003,9,27,170634
brooksFalls/nps_library_201709/bf_410/DSC_0006.jpg,bf_410,20041005,2004,10,5,161902
britishColumbia/melanie_20170828/bc_pirate/IMG_9522.JPG,bc_pirate,20160810,2016,8,10,95511
britishColumbia/melanie_20170828/bc_adeane/IMG_2525.JPG,bc_adeane,20140905,2014,9,5,171601
brooksFalls/bear_mon_201409/bf_263/P1160962.JPG,bf_263,20140902,2014,9,2,152229
britishColumbia/melanie_20170828/bc_teddy-brown/IMG_8432.JPG,bc_teddy-brown,20160729,2016,7,29,75530
britishColumbia/melanie_20170828/bc_teddy-brown/IMG_8438.JPG,bc_teddy-brown,20160729,2016,7,29,75547
britishColumbia/melanie_20170828/bc_teddy-brown/IMG_8434.JPG,bc_teddy-brown,20160729,2016,7,29,75531
britishColumbia/melanie_20170828/bc_teddy-brown/IMG_1257.JPG,bc_teddy-brown,20160828,2016,8,28,174926
britishColumbia/melanie_20170828/bc_teddy-brown/IMG_9421.JPG,bc_teddy-brown,20160804,2016,8,4,165553
britishColumbia/melanie_20170828/bc_teddy-brown/IMG_8429.JPG,bc_teddy-brown,20160729,2016,7,29,75516
britishColumbia/melanie_20170828/bc_teddy-brown/IMG_9453.JPG,bc_teddy-brown,20160809,2016,8,9,132843
britishColumbia/melanie_20170828/bc_teddy-brown/IMG_9419.JPG,bc_teddy-brown,20160804,2016,8,4,165548
britishColumbia/melanie_20170828/bc_teddy-brown/IMG_1265.JPG,bc_teddy-brown,20160828,2016,8,28,180228
britishColumbia/melanie_20170828/bc_teddy-brown/IMG_8433.JPG,bc_teddy-brown,20160729,2016,7,29,75531
britishColumbia/melanie_20170828/bc_gc/IMG_2023.JPG,bc_gc,20160926,2016,9,26,102316
britishColumbia/melanie_20170828/bc_gc/IMG_1642.JPG,bc_gc,20160912,2016,9,12,91817
britishColumbia/melanie_20170828/bc_gc/IMGP7074.JPG,bc_gc,20110906,2011,9,6,84615
britishColumbia/melanie_20170828/bc_gc/IMG_8301.JPG,bc_gc,20160728,2016,7,28,101147
britishColumbia/melanie_20170828/bc_gc/IMG_2013.JPG,bc_gc,20160926,2016,9,26,100739
britishColumbia/melanie_20170828/bc_gc/IMGP7069.JPG,bc_gc,20110906,2011,9,6,84558
britishColumbia/melanie_20170828/bc_gc/IMG_8302.JPG,bc_gc,20160728,2016,7,28,101156
britishColumbia/melanie_20170828/bc_gc/IMG_5607.JPG,bc_gc,20150924,2015,9,24,145958
britishColumbia/melanie_20170828/bc_gc/IMG_8307.JPG,bc_gc,20160728,2016,7,28,101255
britishColumbia/melanie_20170828/bc_gc/IMG_8322.JPG,bc_gc,20160728,2016,7,28,101412
britishColumbia/melanie_20170828/bc_gc/IMG_8325.JPG,bc_gc,20160728,2016,7,28,101429
britishColumbia/melanie_20170828/bc_gc/IMG_8308.JPG,bc_gc,20160728,2016,7,28,101257
britishColumbia/melanie_20170828/bc_gc/IMG_9560.JPG,bc_gc,20160810,2016,8,10,102914
britishColumbia/melanie_20170828/bc_gc/IMGP6611.JPG,bc_gc,20110901,2011,9,1,152711
britishColumbia/melanie_20170828/bc_gc/IMG_8312.JPG,bc_gc,20160728,2016,7,28,101322
britishColumbia/melanie_20170828/bc_gc/IMGP7062.JPG,bc_gc,20110906,2011,9,6,84450
britishColumbia/melanie_20170828/bc_gc/IMGP6310.JPG,bc_gc,20110830,2011,8,30,143930
britishColumbia/melanie_20170828/bc_gc/IMG_5353.JPG,bc_gc,20150920,2015,9,20,154330
britishColumbia/melanie_20170828/bc_gc/IMGP6316.JPG,bc_gc,20110830,2011,8,30,144018
britishColumbia/melanie_20170828/bc_gc/IMG_8313.JPG,bc_gc,20160728,2016,7,28,101327
britishColumbia/melanie_20170828/bc_gc/IMG_1629.JPG,bc_gc,20160912,2016,9,12,91734
britishColumbia/melanie_20170828/bc_gc/IMG_4948.JPG,bc_gc,20150903,2015,9,3,82756
britishColumbia/melanie_20170828/bc_gc/IMG_8284.JPG,bc_gc,20160728,2016,7,28,100922
britishColumbia/melanie_20170828/bc_gc/IMG_8334.JPG,bc_gc,20160728,2016,7,28,101517
britishColumbia/melanie_20170828/bc_gc/IMG_8330.JPG,bc_gc,20160728,2016,7,28,101500
britishColumbia/melanie_20170828/bc_gc/IMG_1630.JPG,bc_gc,20160912,2016,9,12,91741
britishColumbia/melanie_20170828/bc_gc/IMG_1640.JPG,bc_gc,20160912,2016,9,12,91810
britishColumbia/melanie_20170828/bc_gc/IMG_5745.JPG,bc_gc,20150927,2015,9,27,141423
britishColumbia/melanie_20170828/bc_gc/IMG_8317.JPG,bc_gc,20160728,2016,7,28,101349
britishColumbia/melanie_20170828/bc_gc/IMG_5076.JPG,bc_gc,20150904,2015,9,4,92438
britishColumbia/melanie_20170828/bc_gc/IMGP7088.JPG,bc_gc,20110906,2011,9,6,84716
britishColumbia/melanie_20170828/bc_gc/IMG_8318.JPG,bc_gc,20160728,2016,7,28,101350
britishColumbia/melanie_20170828/bc_gc/IMG_1628.JPG,bc_gc,20160912,2016,9,12,91733
britishColumbia/melanie_20170828/bc_gc/IMG_1846.JPG,bc_gc,20160923,2016,9,23,90025
britishColumbia/melanie_20170828/bc_gc/IMG_2012.JPG,bc_gc,20160926,2016,9,26,100739
britishColumbia/melanie_20170828/bc_gc/IMG_8299.JPG,bc_gc,20160728,2016,7,28,101145
britishColumbia/melanie_20170828/bc_gc/IMGP6591.JPG,bc_gc,20110901,2011,9,1,152347
britishColumbia/melanie_20170828/bc_gc/IMGP7059.JPG,bc_gc,20110906,2011,9,6,84442
britishColumbia/melanie_20170828/bc_gc/IMG_8354.JPG,bc_gc,20160728,2016,7,28,101857
britishColumbia/melanie_20170828/bc_gc/IMG_9564_GC right.JPG,bc_gc,20160810,2016,8,10,102935
britishColumbia/melanie_20170828/bc_gc/IMG_5074.JPG,bc_gc,20150904,2015,9,4,92428
britishColumbia/melanie_20170828/bc_gc/IMG_9561.JPG,bc_gc,20160810,2016,8,10,102915
britishColumbia/melanie_20170828/bc_gc/IMG_8345.JPG,bc_gc,20160728,2016,7,28,101700
britishColumbia/melanie_20170828/bc_gc/IMG_9588.JPG,bc_gc,20160810,2016,8,10,110532
britishColumbia/melanie_20170828/bc_gc/IMG_9586.JPG,bc_gc,20160810,2016,8,10,110513
britishColumbia/melanie_20170828/bc_gc/IMG_1844_GC right.JPG,bc_gc,20160923,2016,9,23,90013
britishColumbia/melanie_20170828/bc_gc/IMG_8306.JPG,bc_gc,20160728,2016,7,28,101250
britishColumbia/melanie_20170828/bc_gc/IMG_9565.JPG,bc_gc,20160810,2016,8,10,102936
britishColumbia/melanie_20170828/bc_gc/IMG_8303.JPG,bc_gc,20160728,2016,7,28,101157
britishColumbia/melanie_20170828/bc_gc/IMG_1843.JPG,bc_gc,20160923,2016,9,23,85939
britishColumbia/melanie_20170828/bc_gc/IMG_8332.JPG,bc_gc,20160728,2016,7,28,101513
britishColumbia/melanie_20170828/bc_gc/IMG_1631.JPG,bc_gc,20160912,2016,9,12,91742
britishColumbia/melanie_20170828/bc_gc/IMG_8353.JPG,bc_gc,20160728,2016,7,28,101856
britishColumbia/melanie_20170828/bc_gc/IMG_5744.JPG,bc_gc,20150927,2015,9,27,141401
brooksFalls/bear_mon_201509/bf_615/IMG_7375.JPG,bf_615,20150929,2015,9,29,102757
brooksFalls/bear_mon_201509/bf_615/IMG_7349.JPG,bf_615,20150929,2015,9,29,102321
brooksFalls/bear_mon_201509/bf_615/IMG_7352.JPG,bf_615,20150929,2015,9,29,102342
brooksFalls/bear_mon_201509/bf_615/IMG_7350.JPG,bf_615,20150929,2015,9,29,102337
brooksFalls/bear_mon_201509/bf_615/IMG_7353.JPG,bf_615,20150929,2015,9,29,102344
brooksFalls/bear_mon_201607/bf_719/P1250142.JPG,bf_719,20160721,2016,7,21,145902
brooksFalls/fa_2015_2016/bf_719/2016CF_719_29253320901_o.jpg,bf_719,20160715,2016,7,15,175248
brooksFalls/bear_mon_201607/bf_719/P1240279.JPG,bf_719,20160701,2016,7,1,143917
brooksFalls/fa_2015_2016/bf_719/2016CF_719_28709196934_o.jpg,bf_719,20160715,2016,7,15,175251
brooksFalls/ko_201709/bf_719/719-2.jpg,bf_719,20160715,2016,7,15,31154
brooksFalls/an_201708/bf_719/29894406971_26ce690f8f_k.jpg,bf_719,0,0,0,0,0
brooksFalls/bear_mon_201607/bf_719/P1240281.JPG,bf_719,20160701,2016,7,1,144002
brooksFalls/bear_mon_201607/bf_719/P1240719.JPG,bf_719,20160708,2016,7,8,193515
brooksFalls/an_201708/bf_719/29429433113_4da73f8731_k.jpg,bf_719,0,0,0,0,0
brooksFalls/ko_201709/bf_719/719_a.jpg,bf_719,20160715,2016,7,15,31001
brooksFalls/ko_201709/bf_719/719-8.jpg,bf_719,20160715,2016,7,15,31231
brooksFalls/bear_mon_201609/bf_719/P1260765.JPG,bf_719,20160917,2016,9,17,183515
brooksFalls/bear_mon_201607/bf_719/P1240284.JPG,bf_719,20160701,2016,7,1,144009
brooksFalls/bear_mon_201609/bf_719/P1260343.JPG,bf_719,20160909,2016,9,9,181125
brooksFalls/ko_201709/bf_719/719-4.jpg,bf_719,20160715,2016,7,15,31225
brooksFalls/ko_201709/bf_719/719_-3.jpg,bf_719,20160926,2016,9,26,201225
brooksFalls/ko_201709/bf_719/719_a-2.jpg,bf_719,20160715,2016,7,15,31003
brooksFalls/bear_mon_201607/bf_719/P1250141.JPG,bf_719,20160721,2016,7,21,145901
brooksFalls/ko_201709/bf_719/719_-4.jpg,bf_719,20160926,2016,9,26,201226
brooksFalls/fa_2015_2016/bf_719/2016CF_719_29253452331_o.jpg,bf_719,20160715,2016,7,15,180641
brooksFalls/fa_2015_2016/bf_719/2016CF_719_29253327041_o.jpg,bf_719,20160715,2016,7,15,175259
brooksFalls/fa_2015_2016/bf_719/2016CF_719-hollys_435_cub_29332225385_o.jpg,bf_719,20160715,2016,7,15,180946
brooksFalls/bear_mon_201607/bf_719/P1240275.JPG,bf_719,20160701,2016,7,1,143902
brooksFalls/fa_2015_2016/bf_719/2016CF_719-hollys-cub_29224063692_o.jpg,bf_719,20160715,2016,7,15,180950
brooksFalls/fa_2015_2016/bf_719/2016CF_719_29044686030_o.jpg,bf_719,20160715,2016,7,15,175422
brooksFalls/ko_201709/bf_719/719_-1.jpg,bf_719,20160926,2016,9,26,201224
brooksFalls/ko_201709/bf_719/719-3.jpg,bf_719,20160715,2016,7,15,31224
brooksFalls/bear_mon_201609/bf_719/P1270243.JPG,bf_719,20161002,2016,10,2,153902
brooksFalls/bear_mon_201609/bf_719/P1260774.JPG,bf_719,20160917,2016,9,17,183730
brooksFalls/ko_201709/bf_719/719-12.jpg,bf_719,20160715,2016,7,15,31239
brooksFalls/ko_201709/bf_719/719_-2.jpg,bf_719,20160926,2016,9,26,201225
brooksFalls/bear_mon_201609/bf_719/P1270241.JPG,bf_719,20161002,2016,10,2,153859
brooksFalls/fa_2015_2016/bf_719/2016CF_719_28711409573_o.jpg,bf_719,20160715,2016,7,15,180640
brooksFalls/fa_2015_2016/bf_719/2016CF_719_29332193715_o.jpg,bf_719,20160715,2016,7,15,180640
brooksFalls/fa_2015_2016/bf_719/2016CF_719_29044652760_o.jpg,bf_719,20160715,2016,7,15,175259
brooksFalls/fa_2015_2016/bf_719/2016CF_719_29298530716_o.jpg,bf_719,20160715,2016,7,15,175421
brooksFalls/ko_201709/bf_719/719-11.jpg,bf_719,20160715,2016,7,15,31239
brooksFalls/bear_mon_201607/bf_719/P1240283.JPG,bf_719,20160701,2016,7,1,144006
brooksFalls/fa_2015_2016/bf_719/2016CF_719_29253349451_o.jpg,bf_719,20160715,2016,7,15,175316
brooksFalls/bear_mon_201607/bf_719/P1240227.JPG,bf_719,20160630,2016,6,30,195913
brooksFalls/fa_2015_2016/bf_719/2016CF_719-hollys_435_cub_29332210315_o.jpg,bf_719,20160715,2016,7,15,180858
brooksFalls/fa_2015_2016/bf_719/2016CF_holly-435s-bio-child-719_29258145001_o.jpg,bf_719,20160717,2016,7,17,110522
brooksFalls/bear_mon_201607/bf_719/P1240716.JPG,bf_719,20160708,2016,7,8,193450
brooksFalls/bear_mon_201607/bf_719/P1240715.JPG,bf_719,20160708,2016,7,8,193447
brooksFalls/bear_mon_201607/bf_719/P1240717.JPG,bf_719,20160708,2016,7,8,193452
brooksFalls/ko_201709/bf_719/719-13.jpg,bf_719,20160715,2016,7,15,31240
brooksFalls/bear_mon_201609/bf_719/P1260344.JPG,bf_719,20160909,2016,9,9,181126
brooksFalls/ko_201709/bf_719/719.jpg,bf_719,20160715,2016,7,15,31153
brooksFalls/bear_mon_201609/bf_719/P1260764.JPG,bf_719,20160917,2016,9,17,183514
brooksFalls/bear_mon_201607/bf_719/P1240225.JPG,bf_719,20160630,2016,6,30,195707
brooksFalls/fa_2015_2016/bf_719/2016CF_719_29332130315_o.jpg,bf_719,20160715,2016,7,15,175322
brooksFalls/bear_mon_201607/bf_719/P1240720.JPG,bf_719,20160708,2016,7,8,193516
brooksFalls/bear_mon_201609/bf_719/P1260775.JPG,bf_719,20160917,2016,9,17,183731
brooksFalls/bear_mon_201609/bf_719/P1270242.JPG,bf_719,20161002,2016,10,2,153900
brooksFalls/fa_2015_2016/bf_719/2016CF_719_29332111925_o.jpg,bf_719,20160715,2016,7,15,175301
brooksFalls/bear_mon_201609/bf_719/P1270244.JPG,bf_719,20161002,2016,10,2,153903
britishColumbia/melanie_20170828/bc_lil-willy/IMG_2864.JPG,bc_lil-willy,20161013,2016,10,13,165730
britishColumbia/melanie_20170828/bc_lil-willy/IMG_2435.JPG,bc_lil-willy,20161007,2016,10,7,163708
britishColumbia/melanie_20170828/bc_lil-willy/IMG_1301.JPG,bc_lil-willy,20160906,2016,9,6,154643
britishColumbia/melanie_20170828/bc_lil-willy/IMG_1819.JPG,bc_lil-willy,20160923,2016,9,23,81417
britishColumbia/melanie_20170828/bc_lil-willy/IMG_1412.JPG,bc_lil-willy,20160909,2016,9,9,75954
britishColumbia/melanie_20170828/bc_lil-willy/IMG_2433.JPG,bc_lil-willy,20161007,2016,10,7,163650
britishColumbia/melanie_20170828/bc_lil-willy/IMG_2436.JPG,bc_lil-willy,20161007,2016,10,7,163724
britishColumbia/melanie_20170828/bc_lil-willy/IMG_0968.JPG,bc_lil-willy,20160826,2016,8,26,181051
britishColumbia/melanie_20170828/bc_lil-willy/IMG_9553.JPG,bc_lil-willy,20160810,2016,8,10,101201
britishColumbia/melanie_20170828/bc_lil-willy/IMG_0971.JPG,bc_lil-willy,20160826,2016,8,26,181300
britishColumbia/melanie_20170828/bc_lil-willy/IMG_2432.JPG,bc_lil-willy,20161007,2016,10,7,163647
britishColumbia/melanie_20170828/bc_lil-willy/IMG_2447.JPG,bc_lil-willy,20161007,2016,10,7,164324
britishColumbia/melanie_20170828/bc_lil-willy/IMG_2445.JPG,bc_lil-willy,20161007,2016,10,7,164317
britishColumbia/melanie_20170828/bc_lil-willy/IMG_9550.JPG,bc_lil-willy,20160810,2016,8,10,101121
britishColumbia/melanie_20170828/bc_lil-willy/IMG_2067.JPG,bc_lil-willy,20160926,2016,9,26,110749
britishColumbia/melanie_20170828/bc_lil-willy/IMG_1984.JPG,bc_lil-willy,20160924,2016,9,24,174319
britishColumbia/melanie_20170828/bc_lil-willy/IMG_0966.JPG,bc_lil-willy,20160826,2016,8,26,181048
britishColumbia/melanie_20170828/bc_lil-willy/IMG_2007.JPG,bc_lil-willy,20160926,2016,9,26,100607
britishColumbia/melanie_20170828/bc_lil-willy/IMG_2448.JPG,bc_lil-willy,20161007,2016,10,7,164541
britishColumbia/melanie_20170828/bc_lil-willy/IMG_2449.JPG,bc_lil-willy,20161007,2016,10,7,164554
britishColumbia/melanie_20170828/bc_lil-willy/IMG_2010.JPG,bc_lil-willy,20160926,2016,9,26,100641
britishColumbia/melanie_20170828/bc_lil-willy/IMG_9546.JPG,bc_lil-willy,20160810,2016,8,10,101049
britishColumbia/melanie_20170828/bc_lil-willy/IMG_2006.JPG,bc_lil-willy,20160926,2016,9,26,100549
britishColumbia/melanie_20170828/bc_lil-willy/IMG_1302.JPG,bc_lil-willy,20160906,2016,9,6,154644
britishColumbia/melanie_20170828/bc_lil-willy/IMG_0952.JPG,bc_lil-willy,20160826,2016,8,26,180659
britishColumbia/melanie_20170828/bc_lil-willy/IMG_2446.JPG,bc_lil-willy,20161007,2016,10,7,164322
britishColumbia/melanie_20170828/bc_lil-willy/IMG_0967.JPG,bc_lil-willy,20160826,2016,8,26,181050
brooksFalls/je_201708/bf_469/469_9452487852_o.jpg,bf_469,20130721,2013,7,21,203717
brooksFalls/je_201708/bf_469/469_9452479578_o.jpg,bf_469,20130714,2013,7,14,195332
brooksFalls/je_201708/bf_469/469_9449703339_o.jpg,bf_469,20130721,2013,7,21,203710
brooksFalls/bear_mon_201507/bf_604/P1210539.JPG,bf_604,20150721,2015,7,21,155420
brooksFalls/bear_mon_201507/bf_604/P1210717.JPG,bf_604,20150728,2015,7,28,142254
brooksFalls/bear_mon_201507/bf_604/P1210494.JPG,bf_604,20150720,2015,7,20,153044
brooksFalls/bear_mon_201507/bf_604/P1210534.JPG,bf_604,20150721,2015,7,21,155404
brooksFalls/bear_mon_201507/bf_604/P1210535.JPG,bf_604,20150721,2015,7,21,155405
brooksFalls/bear_mon_201507/bf_604/P1210691.JPG,bf_604,20150726,2015,7,26,211729
britishColumbia/melanie_20170828/bc_neana/IMG_8566.JPG,bc_neana,20160730,2016,7,30,133433
britishColumbia/melanie_20170828/bc_neana/IMG_8581.JPG,bc_neana,20160730,2016,7,30,134414
britishColumbia/melanie_20170828/bc_neana/IMG_8622.JPG,bc_neana,20160730,2016,7,30,135045
britishColumbia/melanie_20170828/bc_neana/IMG_8617.JPG,bc_neana,20160730,2016,7,30,135040
britishColumbia/melanie_20170828/bc_neana/IMGP7363.JPG,bc_neana,20110917,2011,9,17,84410
britishColumbia/melanie_20170828/bc_neana/IMG_8630.JPG,bc_neana,20160730,2016,7,30,140647
britishColumbia/melanie_20170828/bc_neana/IMG_8619.JPG,bc_neana,20160730,2016,7,30,135042
britishColumbia/melanie_20170828/bc_neana/IMG_8627.JPG,bc_neana,20160730,2016,7,30,135436
britishColumbia/melanie_20170828/bc_neana/IMGP7355.JPG,bc_neana,20110917,2011,9,17,84346
britishColumbia/melanie_20170828/bc_neana/IMG_8584.JPG,bc_neana,20160730,2016,7,30,134453
britishColumbia/melanie_20170828/bc_neana/IMG_5136.JPG,bc_neana,20150905,2015,9,5,173514
britishColumbia/melanie_20170828/bc_neana/IMG_8572.JPG,bc_neana,20160730,2016,7,30,133445
britishColumbia/melanie_20170828/bc_neana/IMG_8618.JPG,bc_neana,20160730,2016,7,30,135040
britishColumbia/melanie_20170828/bc_neana/IMG_8564.JPG,bc_neana,20160730,2016,7,30,133405
britishColumbia/melanie_20170828/bc_neana/IMG_8569.JPG,bc_neana,20160730,2016,7,30,133439
britishColumbia/melanie_20170828/bc_neana/IMG_8586.JPG,bc_neana,20160730,2016,7,30,134521
britishColumbia/melanie_20170828/bc_neana/IMG_8792.JPG,bc_neana,20130903,2013,9,3,150808
britishColumbia/melanie_20170828/bc_neana/IMG_8556.JPG,bc_neana,20160730,2016,7,30,133308
britishColumbia/melanie_20170828/bc_neana/IMG_8623.JPG,bc_neana,20160730,2016,7,30,135056
britishColumbia/melanie_20170828/bc_neana/IMG_8563.JPG,bc_neana,20160730,2016,7,30,133403
britishColumbia/melanie_20170828/bc_neana/IMG_8621.JPG,bc_neana,20160730,2016,7,30,135044
britishColumbia/melanie_20170828/bc_neana/IMG_0646.JPG,bc_neana,20131012,2013,10,12,160839
britishColumbia/melanie_20170828/bc_neana/IMG_8809.JPG,bc_neana,20130903,2013,9,3,151344
britishColumbia/melanie_20170828/bc_neana/IMG_8570.JPG,bc_neana,20160730,2016,7,30,133439
britishColumbia/melanie_20170828/bc_neana/IMG_0050.JPG,bc_neana,20130930,2013,9,30,173255
britishColumbia/melanie_20170828/bc_neana/IMG_8565.JPG,bc_neana,20160730,2016,7,30,133430
britishColumbia/melanie_20170828/bc_neana/IMG_2173.JPG,bc_neana,20140822,2014,8,22,91157
britishColumbia/melanie_20170828/bc_neana/IMG_8629.JPG,bc_neana,20160730,2016,7,30,135452
britishColumbia/melanie_20170828/bc_neana/IMG_8560.JPG,bc_neana,20160730,2016,7,30,133343
britishColumbia/melanie_20170828/bc_neana/IMG_8567.JPG,bc_neana,20160730,2016,7,30,133436
britishColumbia/melanie_20170828/bc_neana/IMG_5133.JPG,bc_neana,20150905,2015,9,5,173428
britishColumbia/melanie_20170828/bc_neana/IMGP7365.JPG,bc_neana,20110917,2011,9,17,84413
britishColumbia/melanie_20170828/bc_dani-bear/IMG_2319.JPG,bc_dani-bear,20161005,2016,10,5,144224
britishColumbia/melanie_20170828/bc_dani-bear/IMG_2342.JPG,bc_dani-bear,20161005,2016,10,5,145516
britishColumbia/melanie_20170828/bc_dani-bear/IMG_0272.JPG,bc_dani-bear,20160818,2016,8,18,80729
britishColumbia/melanie_20170828/bc_dani-bear/IMG_8900.JPG,bc_dani-bear,20130903,2013,9,3,173254
britishColumbia/melanie_20170828/bc_dani-bear/IMG_0273.JPG,bc_dani-bear,20160818,2016,8,18,80729
britishColumbia/melanie_20170828/bc_dani-bear/IMG_2326.JPG,bc_dani-bear,20161005,2016,10,5,144424
britishColumbia/melanie_20170828/bc_dani-bear/IMG_0270.JPG,bc_dani-bear,20160818,2016,8,18,80723
britishColumbia/melanie_20170828/bc_dani-bear/IMG_2331.JPG,bc_dani-bear,20161005,2016,10,5,144502
britishColumbia/melanie_20170828/bc_dani-bear/IMG_2325.JPG,bc_dani-bear,20161005,2016,10,5,144422
britishColumbia/melanie_20170828/bc_dani-bear/IMG_2001.JPG,bc_dani-bear,20160924,2016,9,24,175424
britishColumbia/melanie_20170828/bc_dani-bear/IMG_4815.JPG,bc_dani-bear,20150901,2015,9,1,160049
britishColumbia/melanie_20170828/bc_dani-bear/IMG_0969.JPG,bc_dani-bear,20160826,2016,8,26,181109
britishColumbia/melanie_20170828/bc_dani-bear/IMG_8863.JPG,bc_dani-bear,20130903,2013,9,3,172426
britishColumbia/melanie_20170828/bc_dani-bear/IMG_2335.JPG,bc_dani-bear,20161005,2016,10,5,144553
britishColumbia/melanie_20170828/bc_dani-bear/IMG_0606.JPG,bc_dani-bear,20160824,2016,8,24,103638
britishColumbia/melanie_20170828/bc_dani-bear/IMG_0267.JPG,bc_dani-bear,20160818,2016,8,18,80628
britishColumbia/melanie_20170828/bc_dani-bear/IMG_0268.JPG,bc_dani-bear,20160818,2016,8,18,80629
britishColumbia/melanie_20170828/bc_dani-bear/IMG_0605.JPG,bc_dani-bear,20160824,2016,8,24,103637
britishColumbia/melanie_20170828/bc_dani-bear/IMG_0286.JPG,bc_dani-bear,20160818,2016,8,18,81307
britishColumbia/melanie_20170828/bc_dani-bear/IMG_8874.JPG,bc_dani-bear,20130903,2013,9,3,172716
